"","p_cal"
"23316",0.0492260885228218
"23317",0.223811596834545
"23318",0.890463491073157
"23319",0.243988365386142
"23320",0.0890544521194255
"23321",0.368195921435148
"23322",0.127753428629051
"23323",0.74092022763977
"23324",0.392395055203284
"23325",0.0863712882739924
"23326",0.0784269735845787
"23327",0.132499762575509
"23328",0.12519315231621
"23329",0.713725408170022
"23330",0.0837584593143904
"23331",0.769405910076464
"23332",0.731126480574788
"23333",0.207798572471539
"23334",0.429684683172726
"23335",0.542198562495575
"23336",0.0531069356605865
"23337",0.158129933762507
"23338",0.252519123182837
"23339",0.350600181682065
"23340",0.291746647470513
"23341",0.108723174443226
"23342",0.200036581813841
"23343",0.103499755062462
"23344",0.074726347391471
"23345",0.0614668340604837
"23346",0.208539892772241
"23347",0.277142459000771
"23348",0.682608488589677
"23349",0.0466394324059659
"23350",0.471317729652228
"23351",0.195935024475033
"23352",0.77139299255072
"23353",0.34767749401336
"23354",0.0175125519033769
"23355",0.0736767056544978
"23356",0.587207455142797
"23357",0.160813016662783
"23358",0.94487347703088
"23359",0.00727128115926839
"23360",0.439081558789042
"23361",0.448742021507443
"23362",0.477828607292548
"23363",0.441899723968166
"23364",0.0970067435717643
"23365",0.128316645639
"23366",0.120843500307197
"23367",0.973523229289358
"23368",0.273184560558462
"23369",0.0320209583292325
"23370",0.0241867261393387
"23371",0.0355256135840495
"23372",0.0447889641515789
"23373",0.239019416026964
"23374",0.200193426719111
"23375",0.495621918064954
"23376",0.244610950253876
"23377",0.806483622149678
"23378",0.273639971112284
"23379",0.812356047318131
"23380",0.846652546424948
"23381",0.186334210866431
"23382",0.380545926985728
"23383",0.119235182761154
"23384",0.0920727437144915
"23385",0.473736025529826
"23386",0.266580003833692
"23387",0.073346795369803
"23388",0.490537366331133
"23389",0.187030892706895
"23390",0.169690435701046
"23391",0.252567615279259
"23392",0.0573960078594424
"23393",0.217298430065248
"23394",0.257332231313374
"23395",0.174089004565481
"23396",0.0337755998645246
"23397",0.109580532832436
"23398",0.435102954572424
"23399",0.905583760692157
"23400",0.339883818889416
"23401",0.535487218053418
"23402",0.496102709481888
"23403",0.774521632774665
"23404",0.486681023888348
"23405",0.264209140068414
"23406",0.0456183290971464
"23407",0.0106354583953509
"23408",0.0383203837008996
"23409",0.0284358612637032
"23410",0.0834018371781497
"23411",0.736586484777153
"23412",0.0268786029266976
"23413",0.576519406404686
"23414",0.0860662378116936
"23415",0.674723113591991
"23416",0.196663336330126
"23417",0.533485083515031
"23418",0.361652702394351
"23419",0.0706181101401163
"23420",0.1920765117594
"23421",0.0110263264196245
"23422",0.259980173751228
"23423",0.449710000269183
"23424",0.321023182752692
"23425",0.438284490304199
"23426",0.152715921173304
"23427",0.118192899599595
"23428",0.594841055274524
"23429",0.242530622780495
"23430",0.698438963380877
"23431",0.916682536784998
"23432",0.174040192002173
"23433",0.140436208809061
"23434",0.454331241764328
"23435",0.0265713238805638
"23436",0.373841721877877
"23437",0.964616857903458
"23438",0.722328204342071
"23439",0.26701848330792
"23440",0.70066070547624
"23441",0.157696073852374
"23442",0.711077962757134
"23443",0.653942125664652
"23444",0.763594704946048
"23445",0.130097482147219
"23446",0.262562777921456
"23447",0.0482356469668532
"23448",0.888883689635311
"23449",0.898100627084765
"23450",0.179972996670773
"23451",0.0791456320860905
"23452",0.0436473614815241
"23453",0.199417586932133
"23454",0.0606670132650555
"23455",0.226970952737972
"23456",0.511492115904539
"23457",0.392935842093453
"23458",0.15244053945759
"23459",0.359694248119825
"23460",0.0231306978361596
"23461",0.11068487071058
"23462",0.117703330510019
"23463",0.125981392285687
"23464",0.266723479269763
"23465",0.442076453349175
"23466",0.224326578082952
"23467",0.15116084681245
"23468",0.341149357391682
"23469",0.412479419129888
"23470",0.275895287529188
"23471",0.849617249384632
"23472",0.386960788021068
"23473",0.134224142143405
"23474",0.577162937430589
"23475",0.291735441660649
"23476",0.479058618683324
"23477",0.436406073124844
"23478",0.625468420111089
"23479",0.709452653176917
"23480",0.309998936698236
"23481",0.702002948859403
"23482",0.238246533053763
"23483",0.265302510000739
"23484",0.686009711483812
"23485",0.714832859027183
"23486",0.141117844163106
"23487",0.180915051221827
"23488",0.390057450431987
"23489",0.832846913118494
"23490",0.168066487109453
"23491",0.746336127079411
"23492",0.108112708582035
"23493",0.177617181371208
"23494",0.202146148758425
"23495",0.890220502941727
"23496",0.0704847974760297
"23497",0.0763047940123538
"23498",0.319961179527147
"23499",0.402566676498284
"23500",0.0662387742098633
"23501",0.570007170292503
"23502",0.223973298323422
"23503",0.288023171844694
"23504",0.033527447026221
"23505",0.377690144483099
"23506",0.173988728582429
"23507",0.0797221454485647
"23508",0.0816235220786696
"23509",0.163949568504306
"23510",0.625756844579507
"23511",0.281285062875354
"23512",0.0447016994365534
"23513",0.211641525452748
"23514",0.0489820650798751
"23515",0.0602854647446128
"23516",0.458087167158181
"23517",0.355680082243766
"23518",0.269076173158912
"23519",0.0672383300335972
"23520",0.320124124554152
"23521",0.0351734216084503
"23522",0.213203231599556
"23523",0.510396859863898
"23524",0.359719041614288
"23525",0.101160808966949
"23526",0.0699484610157023
"23527",0.900135649180241
"23528",0.0833484251828317
"23529",0.824269466728753
"23530",0.680722408124095
"23531",0.634965317125256
"23532",0.118424899218652
"23533",0.109311423117375
"23534",0.242956897647617
"23535",0.255318838787943
"23536",0.106176007971383
"23537",0.199066027902852
"23538",0.819089566887573
"23539",0.135367258982398
"23540",0.791604821478932
"23541",0.264923488584025
"23542",0.0409815517187836
"23543",0.320856835019377
"23544",0.178827425854996
"23545",0.934959075970596
"23546",0.887636616352983
"23547",0.183173007692242
"23548",0.38867261080048
"23549",0.40907812172057
"23550",0.346428970824298
"23551",0.750643874575067
"23552",0.65255161081332
"23553",0.281820814136168
"23554",0.088256301140098
"23555",0.148212029899577
"23556",0.419536615307698
"23557",0.515744344522155
"23558",0.140672218197856
"23559",0.0306016593899294
"23560",0.326817619751431
"23561",0.162426402596226
"23562",0.18371498713512
"23563",0.112659774454762
"23564",0.0711239169676785
"23565",0.108575371844367
"23566",0.0855398635482292
"23567",0.0360153860532407
"23568",0.020340546142164
"23569",0.306499882862876
"23570",0.0936309107285252
"23571",0.258950942592692
"23572",0.805790452097606
"23573",0.210838267851474
"23574",0.860930064782971
"23575",0.221214359987322
"23576",0.176219175484187
"23577",0.0747298772409338
"23578",0.165943936514477
"23579",0.704948361443564
"23580",0.525787686014567
"23581",0.248362454852076
"23582",0.190556947376887
"23583",0.524636618009482
"23584",0.128068887168546
"23585",0.371399322287542
"23586",0.157981876036421
"23587",0.7736101078008
"23588",0.368966062137124
"23589",0.0833976994294404
"23590",0.140267759280675
"23591",0.740912091735139
"23592",0.662556923698835
"23593",0.0464243837499013
"23594",0.0522643383840396
"23595",0.168853957963716
"23596",0.282347466357102
"23597",0.601398210446093
"23598",0.493451221370656
"23599",0.0519568029422161
"23600",0.728184466889556
"23601",0.158462998224558
"23602",0.00648522728570332
"23603",0.708851993996762
"23604",0.768434205817172
"23605",0.755947746929218
"23606",0.20263907761571
"23607",0.347368196373466
"23608",0.123508954021122
"23609",0.413188897515651
"23610",0.206124539471761
"23611",0.238980310599664
"23612",0.301204979328933
"23613",0.230168376286
"23614",0.826363368343114
"23615",0.241288204277381
"23616",0.0544710475462281
"23617",0.17665114290603
"23618",0.723423781873706
"23619",0.398014977437704
"23620",0.906366295075316
"23621",0.916103082698853
"23622",0.699354511052679
"23623",0.0509154220602822
"23624",0.1580431106458
"23625",0.104920495053405
"23626",0.186143940399304
"23627",0.620953505134078
"23628",0.707971908327421
"23629",0.917091993899633
"23630",0.3433960995323
"23631",0.420384702161398
"23632",0.858480689764264
"23633",0.381841114990947
"23634",0.0472360210098463
"23635",0.0528582290573087
"23636",0.227332203219499
"23637",0.143537185983265
"23638",0.0936620468351897
"23639",0.47726750625273
"23640",0.315024537952798
"23641",0.666028699260882
"23642",0.345282490064138
"23643",0.303071942966157
"23644",0.464843842817643
"23645",0.0552153537742332
"23646",0.175472111186614
"23647",0.0859682435152167
"23648",0.751429317813397
"23649",0.177005288891721
"23650",0.848744637358617
"23651",0.194707895457975
"23652",0.778115159012536
"23653",0.41079347724903
"23654",0.293108160232715
"23655",0.0410320502672699
"23656",0.0813628800877898
"23657",0.345935602716513
"23658",0.0581011765205627
"23659",0.0617203069719161
"23660",0.277565099284752
"23661",0.0404714083961321
"23662",0.386291534419704
"23663",0.0539440473927125
"23664",0.248420992143449
"23665",0.360508677126391
"23666",0.254520243947513
"23667",0.120306566069397
"23668",0.41921422745192
"23669",0.24430117981238
"23670",0.309701769187045
"23671",0.549694662831957
"23672",0.543083822507164
"23673",0.294263851024933
"23674",0.0700794500197926
"23675",0.906996061713446
"23676",0.206460105143532
"23677",0.309711748204386
"23678",0.0646646543301269
"23679",0.324107134052595
"23680",0.195223856191051
"23681",0.394026649230435
"23682",0.208548038088092
"23683",0.110654725429322
"23684",0.669258391797532
"23685",0.813735596006938
"23686",0.136380611224904
"23687",0.0479286470341612
"23688",0.199794254778063
"23689",0.3203503975736
"23690",0.802998120572152
"23691",0.483338844774036
"23692",0.366745212156042
"23693",0.348727930065692
"23694",0.241251569416752
"23695",0.461443793587848
"23696",0.444449506130311
"23697",0.513218775493734
"23698",0.646890186730078
"23699",0.57092946997783
"23700",0.75515753141568
"23701",0.38429665586227
"23702",0.404503717354338
"23703",0.393121566852718
"23704",0.221004077703778
"23705",0.153431265125311
"23706",0.22124284250153
"23707",0.557061250049397
"23708",0.120153801682865
"23709",0.328713265511247
"23710",0.45560516900232
"23711",0.197400488105708
"23712",0.420520070826281
"23713",0.695449448625872
"23714",0.447325654665293
"23715",0.177529199590802
"23716",0.567220574505901
"23717",0.750736472830329
"23718",0.47560587341731
"23719",0.848492305631554
"23720",0.957115108249554
"23721",0.924185869737541
"23722",0.57408157809579
"23723",0.41282452129471
"23724",0.154914657195621
"23725",0.0885764937292051
"23726",0.453147787728864
"23727",0.928535710415737
"23728",0.969453177516474
"23729",0.402209599761198
"23730",0.0744069139560496
"23731",0.153539679828763
"23732",0.802732409411999
"23733",0.0801687874695349
"23734",0.537815025850593
"23735",0.150337686273552
"23736",0.183413783787086
"23737",0.741265151607093
"23738",0.388530477474993
"23739",0.136169530566987
"23740",0.405500056432017
"23741",0.224541702016136
"23742",0.0967004540373777
"23743",0.0901107626726953
"23744",0.387730529237768
"23745",0.204065326995725
"23746",0.454388394756024
"23747",0.0393474676874307
"23748",0.940658588361097
"23749",0.0875512584917188
"23750",0.11222083232915
"23751",0.0244439028645694
"23752",0.415123716279885
"23753",0.154186906024495
"23754",0.860415275572225
"23755",0.30602386308652
"23756",0.677561203114236
"23757",0.282185061269001
"23758",0.124286465199067
"23759",0.773205467888266
"23760",0.615000834867884
"23761",0.26565144081136
"23762",0.207833953143718
"23763",0.878451921288223
"23764",0.532422556511159
"23765",0.303927629233431
"23766",0.750161873052546
"23767",0.875184734582461
"23768",0.889837291999185
"23769",0.14019330986227
"23770",0.437375872129597
"23771",0.136674681125592
"23772",0.077588174036601
"23773",0.662230737860441
"23774",0.063374876179684
"23775",0.408718814957043
"23776",0.392688909082263
"23777",0.811523357310742
"23778",0.769712425231296
"23779",0.510472059255223
"23780",0.0753417367099421
"23781",0.320652948865801
"23782",0.140945785103543
"23783",0.821877741894886
"23784",0.830604616151053
"23785",0.683474315547815
"23786",0.33825579741277
"23787",0.114024199392713
"23788",0.208460600511013
"23789",0.0862762961821227
"23790",0.280650514954973
"23791",0.153754385789486
"23792",0.336442994310943
"23793",0.561900152667535
"23794",0.126761149432626
"23795",0.200204490515117
"23796",0.203221877333355
"23797",0.679552326462754
"23798",0.784513330350485
"23799",0.478431272780545
"23800",0.36293757985644
"23801",0.164681154835885
"23802",0.12004979371756
"23803",0.473292262096508
"23804",0.758518597200089
"23805",0.143026555913923
"23806",0.341298039869741
"23807",0.274717840703492
"23808",0.252245392420922
"23809",0.655741672830184
"23810",0.736214244714497
"23811",0.398616114855087
"23812",0.945494920251811
"23813",0.0567735434262525
"23814",0.239613174967069
"23815",0.0584385105541649
"23816",0.203905809378413
"23817",0.381544384313766
"23818",0.250955208778033
"23819",0.382345852296739
"23820",0.0433357326441053
"23821",0.0198647173284481
"23822",0.302451107135154
"23823",0.192337298318143
"23824",0.0786929928638383
"23825",0.137937135595642
"23826",0.617771484457786
"23827",0.13542312002994
"23828",0.101267718526058
"23829",0.0688390783963214
"23830",0.641090640799891
"23831",0.651929805662998
"23832",0.388823664464704
"23833",0.271342794664279
"23834",0.153801862217673
"23835",0.719996205801265
"23836",0.857161142377476
"23837",0.491167720655515
"23838",0.0961551795411159
"23839",0.330721473489532
"23840",0.910219595885522
"23841",0.485655118312092
"23842",0.919716899121465
"23843",0.560714709306194
"23844",0.541742362446945
"23845",0.0336957590656727
"23846",0.0641523273769942
"23847",0.0196010105744074
"23848",0.333029189772979
"23849",0.0889888824225975
"23850",0.0900808800888984
"23851",0.61474831137137
"23852",0.148447104849036
"23853",0.822391834788277
"23854",0.141586342077902
"23855",0.0372458393667153
"23856",0.153621669090998
"23857",0.213111563314733
"23858",0.395680391575594
"23859",0.016488983189004
"23860",0.773687752919832
"23861",0.908961347665659
"23862",0.546452768821836
"23863",0.687116311186512
"23864",0.906332486030688
"23865",0.967138917215108
"23866",0.841128638171931
"23867",0.0697238057992323
"23868",0.0963934778289338
"23869",0.38131267775394
"23870",0.0543755210809871
"23871",0.608125566374183
"23872",0.400486927637677
"23873",0.0280203299313919
"23874",0.184251813981135
"23875",0.702319173676407
"23876",0.273519794132385
"23877",0.33280701555313
"23878",0.946826785228827
"23879",0.037910656598454
"23880",0.147415741253458
"23881",0.039429861242038
"23882",0.893277356738081
"23883",0.847562958136335
"23884",0.183678792112642
"23885",0.225989145936276
"23886",0.322409407621254
"23887",0.448425839317916
"23888",0.0805753517713199
"23889",0.39093172742553
"23890",0.853855998559404
"23891",0.638951619705098
"23892",0.129831195807738
"23893",0.553345768665081
"23894",0.202223610302053
